_id,Year/Année,Name/Nom,Frequency/Fréquence
1073,1919,LETA,13
1074,1919,LILA,42
1075,1919,LILIAN,72
1076,1919,LILLIAN,301
1077,1919,LILLIE,22
1078,1919,LILLY,13
1079,1919,LILY,39
1080,1919,LINA,9
1081,1919,LIZZIE,7
1082,1919,LOIS,95
1083,1919,LOLA,21
1084,1919,LORAINE,13
1085,1919,LORENA,6
1086,1919,LORETTA,43
1087,1919,LORETTE,6
1088,1919,LORETTO,9
1089,1919,LORNA,51
1090,1919,LORRAINE,43
1091,1919,LOTTIE,18
1092,1919,LOUISA,29
1093,1919,LOUISE,43
1094,1919,LUCIA,7
1095,1919,LUCIENNE,6
1096,1919,LUCILE,8
1097,1919,LUCILLE,25
1098,1919,LUCY,55
1099,1919,LUELLA,28
1100,1919,LYDIA,8
1101,1919,M,3100
1102,1919,MABEL,185
1103,1919,MABLE,33
1104,1919,MADALINE,12
1105,1919,MADELEINE,10
1106,1919,MADELINE,84
1107,1919,MADGE,8
1108,1919,MAE,10
1109,1919,MAGGIE,16
1110,1919,MAISIE,9
1111,1919,MAJORIE,6
1112,1919,MAMIE,11
1113,1919,MARCELLA,10
1114,1919,MARGARET,1428
1115,1919,MARGARETE,7
1116,1919,MARGARETT,6
1117,1919,MARGARETTE,7
1118,1919,MARGERY,26
1119,1919,MARGORIE,10
1120,1919,MARGORY,9
1121,1919,MARGRET,27
1122,1919,MARGUERIT,10
1123,1919,MARGUERITE,134
1124,1919,MARIA,57
1125,1919,MARIAN,55
1126,1919,MARIE,323
1127,1919,MARION,389
1128,1919,MARJORIE,286
1129,1919,MARJORY,90
1130,1919,MARTHA,89
1131,1919,MARY,480
1132,1919,MATILDA,14
1133,1919,MAUD,15
1134,1919,MAUDE,11
1135,1919,MAVIS,9
1136,1919,MAXINE,11
1137,1919,MAY,87
1138,1919,MELBA,12
1139,1919,MERLE,14
1140,1919,MILDRED,283
1141,1919,MINA,14
1142,1919,MINERVA,10
1143,1919,MINNIE,52
1144,1919,MIRIAM,28
1145,1919,MOLLIE,6
1146,1919,MOLLY,9
1147,1919,MONA,30
1148,1919,MONICA,12
1149,1919,MURIAL,12
1150,1919,MURIEL,250
1151,1919,MYRTLE,154
1152,1919,NANCY,37
1153,1919,NAOMI,7
1154,1919,NATALIE,7
1155,1919,NELLIE,76
1156,1919,NETA,7
1157,1919,NETTIE,13
1158,1919,NINA,15
1159,1919,NORA,59
1160,1919,NORAH,24
1161,1919,NOREEN,9
1162,1919,NORINE,7
1163,1919,NORMA,203
1164,1919,NORMAN,7
1165,1919,OLA,11
1166,1919,OLGA,55
1167,1919,OLIVE,200
1168,1919,ORA,6
1169,1919,ORMA,9
1170,1919,PAMELA,8
1171,1919,PANSY,10
1172,1919,PATRICIA,101
1173,1919,PAULINA,6
1174,1919,PAULINE,51
1175,1919,PEARL,139
1176,1919,PHILLIS,12
1177,1919,PHOEBE,13
1178,1919,PHYLIS,28
1179,1919,PHYLISS,12
1180,1919,PHYLLIS,185
1181,1919,QUEENIE,6
1182,1919,RACHEL,16
1183,1919,REBECCA,13
1184,1919,REGINA,11
1185,1919,RENA,18
1186,1919,RETA,118
1187,1919,RHEA,8
1188,1919,RHETA,6
1189,1919,RHODA,22
1190,1919,RITA,119
1191,1919,ROBERTA,16
1192,1919,ROSA,24
1193,1919,ROSALIE,10
1194,1919,ROSALINE,6
1195,1919,ROSE,160
1196,1919,ROSEMARY,11
1197,1919,ROSIE,25
1198,1919,ROSINA,18
1199,1919,RUBY,174
1200,1919,RUTH,486
1201,1919,SADIE,37
1202,1919,SARA,12
1203,1919,SARAH,137
1204,1919,SELMA,6
1205,1919,SHIRLEY,82
1206,1919,SILVIA,8
1207,1919,SIMONNE,7
1208,1919,SOPHIA,17
1209,1919,SOPHIE,18
1210,1919,STELLA,93
1211,1919,SUSAN,19
1212,1919,SYBIL,15
1213,1919,SYLVIA,46
1214,1919,TAIMI,6
1215,1919,TERESA,16
1216,1919,THEDA,13
1217,1919,THELMA,188
1218,1919,THERESA,29
1219,1919,THERESE,7
1220,1919,THORA,7
1221,1919,UNA,6
1222,1919,VELMA,74
1223,1919,VERA,210
1224,1919,VERDA,8
1225,1919,VERNA,136
1226,1919,VERONICA,28
1227,1919,VICTORIA,45
1228,1919,VINA,6
1229,1919,VIOLA,97
1230,1919,VIOLET,241
1231,1919,VIRGINIA,36
1232,1919,VIVIAN,62
1233,1919,VOILET,6
1234,1919,WANDA,17
1235,1919,WILDA,16
1236,1919,WILHELMINA,6
1237,1919,WILLA,10
1238,1919,WILMA,43
1239,1919,WINIFRED,34
1240,1919,WINNIFRED,106
1241,1919,YETTA,6
1242,1919,YVETTE,11
1243,1919,YVONNE,36
1244,1919,ZELLA,7
1245,1920,ADA,86
1246,1920,ADELAIDE,8
1247,1920,ADELE,10
1248,1920,ADELINE,19
1249,1920,AGATHA,6
1250,1920,AGNES,205
1251,1920,AILEEN,41
1252,1920,ALBERTA,26
1253,1920,ALEXANDRA,7
1254,1920,ALFREDA,13
1255,1920,ALICE,374
1256,1920,ALINE,10
1257,1920,ALMA,105
1258,1920,ALMEDA,6
1259,1920,ALTA,9
1260,1920,AMELIA,33
1261,1920,AMY,43
1262,1920,ANASTASIA,6
1263,1920,ANGELA,14
1264,1920,ANGELINA,15
1265,1920,ANGELINE,9
1266,1920,ANITA,24
1267,1920,ANN,25
1268,1920,ANNA,248
1269,1920,ANNE,58
1270,1920,ANNETTA,6
1271,1920,ANNETTE,15
1272,1920,ANNIE,408
1273,1920,ANTOINETTE,12
1274,1920,ARLINE,6
1275,1920,AUDREY,295
1276,1920,AUDRY,14
1277,1920,AURORE,6
1278,1920,BARBARA,125
1279,1920,BEATRICE,262
1280,1920,BELLA,21
1281,1920,BERNADETTE,17
1282,1920,BERNICE,104
1283,1920,BERTHA,118
1284,1920,BERYL,19
1285,1920,BESSIE,95
1286,1920,BETH,7
1287,1920,BETTY,185
1288,1920,BEULAH,34
1289,1920,BEVERLEY,6
1290,1920,BIRDIE,6
1291,1920,BLANCH,12
1292,1920,BLANCHE,80
1293,1920,BRIDGET,10
1294,1920,CARMEL,6
1295,1920,CARMELA,7
1296,1920,CAROLINA,8
1297,1920,CAROLINE,36
1298,1920,CARRIE,12
1299,1920,CATHARINE,43
1300,1920,CATHERINE,219
1301,1920,CECELIA,17
1302,1920,CECILE,34
1303,1920,CECILIA,23
1304,1920,CELIA,9
1305,1920,CHARLES,6
1306,1920,CHARLOTTE,54
1307,1920,CHRISTENA,13
1308,1920,CHRISTINA,48
1309,1920,CHRISTINE,6
1310,1920,CLAIRE,11
1311,1920,CLARA,147
1312,1920,CONSTANCE,63
1313,1920,CORA,40
1314,1920,CORINNE,8
1315,1920,CYNTHIA,6
1316,1920,DAISY,47
1317,1920,DAPHNE,7
1318,1920,DELIA,14
1319,1920,DELLA,23
1320,1920,DELORES,6
1321,1920,DIANA,8
1322,1920,DOLLY,7
1323,1920,DOLORES,6
1324,1920,DONA,6
1325,1920,DONALDA,10
1326,1920,DONNA,17
1327,1920,DORA,68
1328,1920,DORAS,6
1329,1920,DORATHY,11
1330,1920,DORCAS,8
1331,1920,DOREEN,44
1332,1920,DORETHY,6
1333,1920,DORIS,542
1334,1920,DOROTHEA,32
1335,1920,DOROTHY,1289
1336,1920,DORRIS,15
1337,1920,DORTHY,39
1338,1920,EDITH,380
1339,1920,EDNA,353
1340,1920,EDYTHE,13
1341,1920,EFFIE,24
1342,1920,EILEEN,185
1343,1920,ELAINE,29
1344,1920,ELANOR,9
1345,1920,ELDA,16
1346,1920,ELEANOR,167
1347,1920,ELENA,8
1348,1920,ELENOR,14
1349,1920,ELINOR,9
1350,1920,ELIZA,21
1351,1920,ELIZABETH,477
1352,1920,ELLA,84
1353,1920,ELLEN,137
1354,1920,ELMA,16
1355,1920,ELSIE,246
1356,1920,ELVA,55
1357,1920,EMILY,71
1358,1920,EMMA,67
1359,1920,ENA,10
1360,1920,ENID,23
1361,1920,ERMA,38
1362,1920,ERNA,6
1363,1920,ESSIE,8
1364,1920,ESTELLA,13
1365,1920,ESTER,17
1366,1920,ESTHER,78
1367,1920,ETHEL,329
1368,1920,ETTA,20
1369,1920,ETTIE,6
1370,1920,EUNICE,33
1371,1920,EVA,204
1372,1920,EVANGELINE,9
1373,1920,EVELINE,28
1374,1920,EVELYN,426
1375,1920,EVELYNE,10
1376,1920,FAITH,6
1377,1920,FANNIE,17
1378,1920,FANNY,19
1379,1920,FAY,6
1380,1920,FERN,22
1381,1920,FLORA,42
1382,1920,FLORANCE,16
1383,1920,FLORENCE,514
1384,1920,FLOSSIE,11
1385,1920,FRANCES,286
1386,1920,FRANCIS,64
1387,1920,FREDA,55
1388,1920,FREIDA,7
1389,1920,FRIEDA,7
1390,1920,GABRIELLE,10
1391,1920,GENEVIEVE,23
1392,1920,GEORGETTE,6
1393,1920,GEORGINA,52
1394,1920,GERALDINE,56
1395,1920,GERMAINE,7
1396,1920,GERTIE,7
1397,1920,GERTRUDE,238
1398,1920,GLADYS,382
1399,1920,GLENNA,7
1400,1920,GLORIA,12
1401,1920,GOLDIE,12
1402,1920,GRACE,297
1403,1920,GRETA,15
1404,1920,GRETTA,7
1405,1920,GWENDOLIN,6
1406,1920,GWENDOLINE,23
1407,1920,GWENDOLYN,50
1408,1920,GWENDOLYNE,9
1409,1920,HANNAH,36
1410,1920,HARRIET,35
1411,1920,HARRIETT,11
1412,1920,HATTIE,11
1413,1920,HAZEL,277
1414,1920,HELEN,1055
1415,1920,HELENA,43
1416,1920,HELENE,15
1417,1920,HELLEN,25
1418,1920,HENRIETTA,14
1419,1920,HILDA,172
1420,1920,HOPE,11
1421,1920,IDA,116
1422,1920,ILA,23
1423,1920,ILEAN,6
1424,1920,ILEEN,13
1425,1920,ILENE,22
1426,1920,INA,34
1427,1920,INES,6
1428,1920,INEZ,27
1429,1920,IOLA,8
1430,1920,IONA,16
1431,1920,IRENE,412
1432,1920,IRIS,36
1433,1920,IRMA,16
1434,1920,ISABEL,90
1435,1920,ISABELL,25
1436,1920,ISABELLA,69
1437,1920,ISABELLE,26
1438,1920,ISOBEL,34
1439,1920,IVA,34
1440,1920,IVY,55
1441,1920,J,11
1442,1920,JACQUELINE,8
1443,1920,JANE,65
1444,1920,JANET,73
1445,1920,JEAN,570
1446,1920,JEANE,7
1447,1920,JEANETTE,23
1448,1920,JEANIE,13
1449,1920,JEANNE,35
1450,1920,JEANNEDARC,6
1451,1920,JEANNETTE,22
1452,1920,JENNIE,60
1453,1920,JENNY,8
1454,1920,JESSIE,174
1455,1920,JOAN,119
1456,1920,JOHANNA,9
1457,1920,JOHN,11
1458,1920,JOSEPHINE,90
1459,1920,JOY,6
1460,1920,JOYCE,86
1461,1920,JULIA,57
1462,1920,JULIETTE,14
1463,1920,JUNE,116
1464,1920,KATE,9
1465,1920,KATHALEEN,11
1466,1920,KATHARINE,20
1467,1920,KATHELEEN,6
1468,1920,KATHERINE,76
1469,1920,KATHLEEN,432
1470,1920,KATHRYN,17
1471,1920,KATIE,14
1472,1920,KEITHA,7
1473,1920,LAURA,147
1474,1920,LAURETTA,6
1475,1920,LAURETTE,8
1476,1920,LAVINA,8
1477,1920,LEAH,16
1478,1920,LEILA,19
1479,1920,LELA,11
1480,1920,LENA,50
1481,1920,LENORA,13
1482,1920,LENORE,14
1483,1920,LEOLA,6
1484,1920,LEONA,56
1485,1920,LEONE,11
1486,1920,LEONORA,7
1487,1920,LEOTA,7
1488,1920,LETA,13
1489,1920,LETITIA,11
1490,1920,LILA,33
1491,1920,LILIAN,86
1492,1920,LILLIAN,367
1493,1920,LILLIE,16
1494,1920,LILLY,20
1495,1920,LILY,47
1496,1920,LINDA,6
1497,1920,LOIS,93
1498,1920,LOLA,18
1499,1920,LORA,8
1500,1920,LORAINE,11
1501,1920,LORENA,6
1502,1920,LORENE,7
1503,1920,LORETTA,37
1504,1920,LORETTE,9
1505,1920,LORNA,47
1506,1920,LORRAINE,43
1507,1920,LOTTIE,22
1508,1920,LOUIE,6
1509,1920,LOUISA,32
1510,1920,LOUISE,47
1511,1920,LUCIA,9
1512,1920,LUCIE,7
1513,1920,LUCIENNE,9
1514,1920,LUCILE,6
1515,1920,LUCILLE,19
1516,1920,LUCY,63
1517,1920,LUELLA,29
1518,1920,LULA,7
1519,1920,LYDIA,20
1520,1920,M,3545
1521,1920,MABEL,181
1522,1920,MABLE,41
1523,1920,MADALINE,15
1524,1920,MADELEINE,9
1525,1920,MADELENE,6
1526,1920,MADELINE,77
1527,1920,MADGE,9
1528,1920,MAE,10
1529,1920,MAGGIE,13
1530,1920,MAJORIE,7
1531,1920,MAMIE,8
1532,1920,MARCELLA,8
1533,1920,MARGARET,1667
1534,1920,MARGARETE,6
1535,1920,MARGARETT,8
1536,1920,MARGARETTE,9
1537,1920,MARGARITE,18
1538,1920,MARGERY,37
1539,1920,MARGORIE,6
1540,1920,MARGRET,27
1541,1920,MARGUERIT,6
1542,1920,MARGUERITE,201
1543,1920,MARGURITE,8
1544,1920,MARIA,72
1545,1920,MARIAN,66
1546,1920,MARIE,315
1547,1920,MARION,476
1548,1920,MARJORIE,397
1549,1920,MARJORY,115
1550,1920,MARTHA,73
1551,1920,MARY,555
1552,1920,MATILDA,14
1553,1920,MAUD,20
1554,1920,MAUDE,9
1555,1920,MAUREEN,6
1556,1920,MAVIS,18
1557,1920,MAXINE,14
1558,1920,MAY,89
1559,1920,MAZIE,6
1560,1920,MELBA,9
1561,1920,MERLE,24
1562,1920,MILDRED,348
1563,1920,MILLICENT,13
1564,1920,MINA,11
1565,1920,MINNIE,47
1566,1920,MIRIAM,36
1567,1920,MOLLIE,8
1568,1920,MONA,40
1569,1920,MONICA,16
1570,1920,MURIAL,16
1571,1920,MURIEL,303
1572,1920,MYRA,12
1573,1920,MYRTLE,141
1574,1920,NANCY,43
1575,1920,NAOMI,8
1576,1920,NELDA,8
1577,1920,NELLIE,85
1578,1920,NETTIE,12
1579,1920,NINA,24
1580,1920,NORA,76
1581,1920,NORAH,22
1582,1920,NOREEN,15
1583,1920,NORINE,7
1584,1920,NORMA,231
1585,1920,OLA,9
1586,1920,OLGA,56
1587,1920,OLIVE,258
1588,1920,OPAL,9
1589,1920,ORA,8
1590,1920,ORMA,9
1591,1920,ORPHA,10
1592,1920,PANSY,6
1593,1920,PATRICIA,103
1594,1920,PAULINA,6
1595,1920,PAULINE,64
1596,1920,PEARL,159
1597,1920,PEGGY,7
1598,1920,PHILLIS,19
1599,1920,PHYLIS,35
1600,1920,PHYLISS,6
1601,1920,PHYLLIS,222
1602,1920,QUEENIE,9
1603,1920,RACHAEL,6
1604,1920,RACHEL,28
1605,1920,REBA,6
1606,1920,REBECCA,21
1607,1920,RENA,14
1608,1920,RETA,110
1609,1920,REVA,6
1610,1920,RHEA,12
1611,1920,RHODA,26
1612,1920,RITA,174
1613,1920,ROBERT,9
1614,1920,ROBERTA,24
1615,1920,ROBINA,7
1616,1920,ROMA,8
1617,1920,ROSA,26
1618,1920,ROSE,134
1619,1920,ROSEMARY,6
1620,1920,ROSETTA,8
1621,1920,ROSIE,37
1622,1920,ROSINA,23
1623,1920,RUBY,187
1624,1920,RUTH,563
1625,1920,SADIE,39
1626,1920,SARA,12
1627,1920,SARAH,140
1628,1920,SELMA,8
1629,1920,SHEILA,11
1630,1920,SHIRLEY,145
1631,1920,SIGNE,8
1632,1920,SILVIA,6
1633,1920,SIMONNE,9
1634,1920,SOPHIA,21
1635,1920,SOPHIE,13
1636,1920,STELLA,88
1637,1920,SUSAN,17
1638,1920,SUSIE,9
1639,1920,SYBIL,12
1640,1920,SYLVIA,49
1641,1920,TERESA,34
1642,1920,THEDA,6
1643,1920,THELMA,212
1644,1920,THERESA,33
1645,1920,THERESE,18
1646,1920,TRESSA,6
1647,1920,UNA,7
1648,1920,VALMA,6
1649,1920,VELMA,88
1650,1920,VERA,247
1651,1920,VERLA,7
1652,1920,VERNA,160
1653,1920,VERONICA,28
1654,1920,VICTORIA,38
1655,1920,VIDA,11
1656,1920,VIOLA,112
1657,1920,VIOLET,292
1658,1920,VIRGINIA,49
1659,1920,VIVIAN,69
1660,1920,WANDA,21
1661,1920,WILDA,18
1662,1920,WILHELMINA,9
1663,1920,WILLA,9
1664,1920,WILLIAM,13
1665,1920,WILMA,57
1666,1920,WINIFRED,50
1667,1920,WINNIFRED,109
1668,1920,YETTA,7
1669,1920,YVETTE,13
1670,1920,YVONNE,37
1671,1920,ZELDA,8
1672,1921,ADA,82
1673,1921,ADELAIDE,14
1674,1921,ADELE,12
1675,1921,ADELINE,21
1676,1921,AGNES,192
1677,1921,AILEEN,43
1678,1921,ALBERTA,21
1679,1921,ALBINA,7
1680,1921,ALDA,9
1681,1921,ALETHA,6
1682,1921,ALICE,386
1683,1921,ALINE,13
1684,1921,ALMA,110
1685,1921,ALTA,12
1686,1921,ALVA,6
1687,1921,ALVINA,6
1688,1921,AMELIA,13
1689,1921,AMY,33
1690,1921,ANGELA,9
1691,1921,ANGELINA,20
1692,1921,ANITA,25
1693,1921,ANN,24
1694,1921,ANNA,213
1695,1921,ANNE,58
1696,1921,ANNETTA,6
1697,1921,ANNETTE,15
1698,1921,ANNIE,407
1699,1921,ANTOINETTE,12
1700,1921,AUDREY,351
1701,1921,AUDRY,19
1702,1921,AURORE,10
1703,1921,BARBARA,171
1704,1921,BEATRICE,252
1705,1921,BELLA,13
1706,1921,BERNADETTE,17
1707,1921,BERNICE,135
1708,1921,BERNIECE,8
1709,1921,BERTHA,112
1710,1921,BERYL,26
1711,1921,BESSIE,84
1712,1921,BETTINA,6
1713,1921,BETTY,249
1714,1921,BEULAH,21
1715,1921,BEVERLEY,12
1716,1921,BLANCHE,64
1717,1921,BRIDGET,13
1718,1921,CARMEL,9
1719,1921,CARMELA,7
1720,1921,CAROL,10
1721,1921,CAROLINE,31
1722,1921,CARRIE,9
1723,1921,CATHARINE,56
1724,1921,CATHERINE,232
1725,1921,CECELIA,14
1726,1921,CECILE,40
1727,1921,CECILIA,33
1728,1921,CELIA,6
1729,1921,CHARLOTTE,67
1730,1921,CHRISTENA,13
1731,1921,CHRISTINA,43
1732,1921,CHRISTINE,9
1733,1921,CLAIRE,17
1734,1921,CLARA,132
1735,1921,CLARICE,9
1736,1921,CLAUDIA,10
1737,1921,CONSTANCE,102
1738,1921,CORA,39
1739,1921,CORINNE,8
1740,1921,DAISY,39
1741,1921,DAPHNE,9
1742,1921,DELIA,9
1743,1921,DELLA,16
1744,1921,DIANA,18
1745,1921,DOLORES,13
1746,1921,DONALDA,16
1747,1921,DONNA,22
1748,1921,DORA,87
1749,1921,DORAS,6
1750,1921,DORATHY,12
1751,1921,DORCAS,6
1752,1921,DOREEN,68
1753,1921,DORETHY,7
1754,1921,DORINE,9
1755,1921,DORIS,556
1756,1921,DOROTHEA,38
1757,1921,DOROTHY,1233
1758,1921,DORRIS,8
1759,1921,DORTHY,50
1760,1921,EDITH,390
1761,1921,EDNA,360
1762,1921,EDYTHE,14
1763,1921,EFFIE,16
1764,1921,EILEEN,194
1765,1921,EILLEEN,6
1766,1921,ELAINE,24
1767,1921,ELDA,13
1768,1921,ELEANOR,205
1769,1921,ELENA,8
1770,1921,ELENOR,7
1771,1921,ELINOR,18
1772,1921,ELINORE,6
1773,1921,ELIZA,17
1774,1921,ELIZABETH,423
1775,1921,ELLA,89
1776,1921,ELLEN,113
1777,1921,ELLENOR,8
1778,1921,ELMA,21
1779,1921,ELSA,8
1780,1921,ELSIE,222
1781,1921,ELVA,46
1782,1921,ELVIRA,6
1783,1921,EMILIA,11
1784,1921,EMILY,64
1785,1921,EMMA,77
1786,1921,ENA,6
1787,1921,ENID,35
1788,1921,ERMA,39
1789,1921,ESTELLA,13
1790,1921,ESTELLE,9
1791,1921,ESTER,9
1792,1921,ESTHER,74
1793,1921,ETHEL,263
1794,1921,ETTA,12
1795,1921,ETTIE,6
1796,1921,EULA,6
1797,1921,EUNICE,41
1798,1921,EUPHEMIA,7
1799,1921,EVA,202
1800,1921,EVANGELINE,7
1801,1921,EVE,6
1802,1921,EVELIN,8
1803,1921,EVELINE,16
1804,1921,EVELYN,374
1805,1921,EVELYNE,6
1806,1921,FANNIE,8
1807,1921,FANNY,7
1808,1921,FERN,18
1809,1921,FERNANDE,6
1810,1921,FERNE,10
1811,1921,FLORA,55
1812,1921,FLORANCE,17
1813,1921,FLORENCE,497
1814,1921,FLOSSIE,15
1815,1921,FRANCES,322
1816,1921,FRANCIS,90
1817,1921,FREDA,49
1818,1921,FREIDA,8
1819,1921,FRIEDA,7
1820,1921,GABRIELLE,11
1821,1921,GENEVIEVE,19
1822,1921,GEORGETTE,10
1823,1921,GEORGIA,6
1824,1921,GEORGINA,34
1825,1921,GERALDINE,68
1826,1921,GERMAINE,11
1827,1921,GERTIE,9
1828,1921,GERTRUDE,188
1829,1921,GLADYS,359
1830,1921,GLORIA,31
1831,1921,GOLDIE,15
1832,1921,GRACE,303
1833,1921,GRETA,22
1834,1921,GRETTA,6
1835,1921,GWENDOLINE,30
1836,1921,GWENDOLYN,53
1837,1921,GWENDOLYNE,6
1838,1921,HANNAH,14
1839,1921,HARRIET,34
1840,1921,HARRIETT,10
1841,1921,HATTIE,8
1842,1921,HAZEL,232
1843,1921,HELEN,1077
1844,1921,HELENA,42
1845,1921,HELENE,16
1846,1921,HELLEN,28
1847,1921,HENRIETTA,6
1848,1921,HESTER,6
1849,1921,HILDA,159
1850,1921,HOPE,7
1851,1921,IDA,130
1852,1921,ILA,21
1853,1921,ILEAN,6
1854,1921,ILENE,15
1855,1921,INA,35
1856,1921,INEZ,45
1857,1921,IONA,10
1858,1921,IRENE,367
1859,1921,IRIS,37
1860,1921,IRMA,36
1861,1921,ISABEL,73
1862,1921,ISABELL,20
1863,1921,ISABELLA,56
1864,1921,ISABELLE,26
1865,1921,ISOBEL,44
1866,1921,IVA,28
1867,1921,IVY,50
1868,1921,JACQUELINE,26
1869,1921,JAMES,9
1870,1921,JANE,61
1871,1921,JANET,69
1872,1921,JEA,9
1873,1921,JEAN,637
1874,1921,JEANE,8
1875,1921,JEANETTE,17
1876,1921,JEANIE,13
1877,1921,JEANNE,49
1878,1921,JEANNETTE,17
1879,1921,JEANNIE,6
1880,1921,JENNIE,75
1881,1921,JENNY,11
1882,1921,JESSIE,145
1883,1921,JOAN,102
1884,1921,JOHANNA,9
1885,1921,JOHN,14
1886,1921,JOSEPH,8
1887,1921,JOSEPHINE,82
1888,1921,JOY,9
1889,1921,JOYCE,111
1890,1921,JUANITA,10
1891,1921,JULIA,46
1892,1921,JULIETTE,15
1893,1921,JUNE,121
1894,1921,KATE,10
1895,1921,KATHALEEN,15
1896,1921,KATHARINE,20
1897,1921,KATHELEEN,10
1898,1921,KATHERINE,54
1899,1921,KATHLEEN,368
1900,1921,KATHRYN,19
1901,1921,KATIE,15
1902,1921,LAURA,142
1903,1921,LAURETTA,12
1904,1921,LAURETTE,12
1905,1921,LAVINA,8
1906,1921,LEA,7
1907,1921,LEAH,10
1908,1921,LEILA,11
1909,1921,LELA,12
1910,1921,LENA,56
1911,1921,LENORA,7
1912,1921,LEOLA,6
1913,1921,LEONA,68
1914,1921,LEONE,8
1915,1921,LILA,38
1916,1921,LILIAN,80
1917,1921,LILLIAN,325
1918,1921,LILLIE,15
1919,1921,LILLY,14
1920,1921,LILY,57
1921,1921,LINA,13
1922,1921,LIZZIE,6
1923,1921,LOIS,132
1924,1921,LOLA,18
1925,1921,LORAINE,17
1926,1921,LOREEN,6
1927,1921,LORENA,7
1928,1921,LORETTA,39
1929,1921,LORETTE,6
1930,1921,LORNA,60
1931,1921,LORRAINE,33
1932,1921,LOTTIE,26
1933,1921,LOUISA,32
1934,1921,LOUISE,37
1935,1921,LUCIA,9
1936,1921,LUCIENNE,11
1937,1921,LUCILE,9
1938,1921,LUCILLE,32
1939,1921,LUCINDA,6
1940,1921,LUCY,52
1941,1921,LUELLA,22
1942,1921,LULU,13
1943,1921,LYDIA,22
1944,1921,LYLA,7
1945,1921,M,905
1946,1921,MABEL,162
1947,1921,MABLE,37
1948,1921,MADALINE,10
1949,1921,MADELEINE,11
1950,1921,MADELINE,83
1951,1921,MADGE,9
1952,1921,MAE,15
1953,1921,MAGGIE,19
1954,1921,MAJORIE,6
1955,1921,MAMIE,11
1956,1921,MARCELLA,14
1957,1921,MARCIA,6
1958,1921,MARGARET,1719
1959,1921,MARGARETT,7
1960,1921,MARGARETTE,9
1961,1921,MARGARITE,8
1962,1921,MARGERITE,6
1963,1921,MARGERY,46
1964,1921,MARGIE,8
1965,1921,MARGORIE,8
1966,1921,MARGORY,9
1967,1921,MARGRET,25
1968,1921,MARGRETT,6
1969,1921,MARGUERIT,7
1970,1921,MARGUERITE,192
1971,1921,MARGURITE,7
1972,1921,MARIA,94
1973,1921,MARIAN,76
1974,1921,MARIANNE,7
1975,1921,MARIE,1325
1976,1921,MARION,497
1977,1921,MARJORIE,414
1978,1921,MARJORY,116
1979,1921,MARTHA,64
1980,1921,MARY,2396
1981,1921,MATILDA,16
1982,1921,MAUD,16
1983,1921,MAUDE,8
1984,1921,MAVIS,16
1985,1921,MAXINE,17
1986,1921,MAY,80
1987,1921,MELBA,17
1988,1921,MELINDA,8
1989,1921,MERLE,15
1990,1921,MILDRED,369
1991,1921,MILLICENT,10
1992,1921,MILLIE,7
1993,1921,MINA,10
1994,1921,MINERVA,7
1995,1921,MINNIE,51
1996,1921,MIRIAM,29
1997,1921,MOLLY,12
1998,1921,MONA,39
1999,1921,MONICA,18
2000,1921,MURIAL,8
2001,1921,MURIEL,315
2002,1921,MYRA,12
2003,1921,MYRTLE,171
2004,1921,NANCY,33
2005,1921,NAOMI,15
2006,1921,NELDA,7
2007,1921,NELLIE,107
2008,1921,NETTIE,16
2009,1921,NINA,23
2010,1921,NORA,83
2011,1921,NORAH,32
2012,1921,NOREEN,27
2013,1921,NORENE,6
2014,1921,NORINE,11
2015,1921,NORMA,218
2016,1921,OLGA,56
2017,1921,OLIVE,218
2018,1921,OPAL,7
2019,1921,ORA,6
2020,1921,ORMA,15
2021,1921,ORPHA,11
2022,1921,PANSY,7
2023,1921,PATRICIA,140
2024,1921,PAULINA,8
2025,1921,PAULINE,76
2026,1921,PEARL,148
2027,1921,PEGGY,11
2028,1921,PHILIS,6
2029,1921,PHILLIS,17
2030,1921,PHOEBE,8
2031,1921,PHYLIS,37
2032,1921,PHYLISS,7
2033,1921,PHYLLIS,234
2034,1921,QUEENIE,8
2035,1921,RACHEL,28
2036,1921,REBA,7
2037,1921,REBECCA,12
2038,1921,REGINA,11
2039,1921,REITA,6
2040,1921,RENA,21
2041,1921,RETA,129
2042,1921,RETTA,8
2043,1921,RHEA,18
2044,1921,RHODA,20
2045,1921,RITA,192
2046,1921,ROBERTA,15
2047,1921,ROMA,12
2048,1921,ROSA,17
2049,1921,ROSALIE,10
2050,1921,ROSALIND,8
2051,1921,ROSE,147
2052,1921,ROSEMARY,16
2053,1921,ROSETTA,7
2054,1921,ROSIE,30
2055,1921,ROSINA,12
2056,1921,RUBY,203
2057,1921,RUTH,539
2058,1921,SADIE,35
2059,1921,SARA,12
2060,1921,SARAH,127
2061,1921,SELMA,7
2062,1921,SHEILA,18
2063,1921,SHIRLEY,166
2064,1921,SOPHIA,20
2065,1921,SOPHIE,14
2066,1921,STELLA,73
2067,1921,STEPHANIA,9
2068,1921,SUSAN,21
2069,1921,SUSANNAH,6
2070,1921,SUSIE,9
2071,1921,SYBIL,12
2072,1921,SYLVIA,57
2073,1921,TERESA,31
2074,1921,THELMA,249
2075,1921,THERESA,36
2076,1921,THERESE,26
2077,1921,THORA,6
2078,1921,TRESSA,7
2079,1921,UNA,6
2080,1921,URSULA,8
