OCCUPANCY_DATE,SECTOR,OCCUPIED_BEDS,UNOCCUPIED_BEDS,CAPACITY_ACTUAL_BED,OCCUPANCY_RATE_BEDS,MONTH
2025-02-28,Mixed Adult,11.0,0.0,11.0,100.0,2025-02
2025-02-28,Women,36.0,1.0,37.0,97.3,2025-02
2025-02-28,Women,24.0,2.0,26.0,92.31,2025-02
2025-02-28,Women,52.0,0.0,52.0,100.0,2025-02
2025-02-28,Women,36.0,0.0,36.0,100.0,2025-02
2025-02-28,Mixed Adult,69.0,0.0,69.0,100.0,2025-02
2025-02-28,Mixed Adult,69.0,1.0,70.0,98.57,2025-02
2025-02-28,Mixed Adult,98.0,0.0,98.0,100.0,2025-02
2025-02-28,Mixed Adult,30.0,0.0,30.0,100.0,2025-02
2025-02-28,Mixed Adult,145.0,5.0,150.0,96.67,2025-02
2025-02-28,Youth,4.0,1.0,5.0,80.0,2025-02
2025-02-28,Youth,23.0,2.0,25.0,92.0,2025-02
2025-02-28,Men,20.0,5.0,25.0,80.0,2025-02
2025-02-28,Men,35.0,0.0,35.0,100.0,2025-02
2025-02-28,Men,5.0,0.0,5.0,100.0,2025-02
2025-02-28,Men,21.0,0.0,21.0,100.0,2025-02
2025-02-28,Women,61.0,0.0,61.0,100.0,2025-02
2025-02-28,Mixed Adult,91.0,0.0,91.0,100.0,2025-02
2025-02-28,Men,34.0,0.0,34.0,100.0,2025-02
2025-02-28,Women,62.0,0.0,62.0,100.0,2025-02
2025-02-28,Men,72.0,0.0,72.0,100.0,2025-02
2025-02-28,Mixed Adult,88.0,0.0,88.0,100.0,2025-02
2025-02-28,Men,278.0,0.0,278.0,100.0,2025-02
2025-02-28,Women,131.0,0.0,131.0,100.0,2025-02
2025-02-28,Men,1.0,0.0,1.0,100.0,2025-02
2025-02-28,Mixed Adult,1.0,0.0,1.0,100.0,2025-02
2025-02-28,Mixed Adult,33.0,5.0,38.0,86.84,2025-02
2025-02-28,Mixed Adult,20.0,0.0,20.0,100.0,2025-02
2025-02-28,Mixed Adult,80.0,0.0,80.0,100.0,2025-02
2025-02-28,Mixed Adult,49.0,0.0,49.0,100.0,2025-02
2025-02-28,Youth,45.0,0.0,45.0,100.0,2025-02
2025-02-28,Youth,23.0,0.0,23.0,100.0,2025-02
2025-02-28,Mixed Adult,30.0,0.0,30.0,100.0,2025-02
2025-02-28,Men,52.0,2.0,54.0,96.3,2025-02
2025-02-28,Men,12.0,5.0,17.0,70.59,2025-02
2025-02-28,Men,16.0,1.0,17.0,94.12,2025-02
2025-02-28,Youth,9.0,3.0,12.0,75.0,2025-02
2025-02-28,Youth,10.0,4.0,14.0,71.43,2025-02
2025-02-28,Women,16.0,0.0,16.0,100.0,2025-02
2025-02-28,Women,24.0,0.0,24.0,100.0,2025-02
2025-02-28,Women,12.0,0.0,12.0,100.0,2025-02
2025-02-28,Women,29.0,0.0,29.0,100.0,2025-02
2025-02-28,Women,5.0,0.0,5.0,100.0,2025-02
2025-02-28,Women,39.0,0.0,39.0,100.0,2025-02
2025-02-28,Women,30.0,0.0,30.0,100.0,2025-02
2025-02-28,Mixed Adult,71.0,0.0,71.0,100.0,2025-02
2025-02-28,Women,30.0,0.0,30.0,100.0,2025-02
2025-02-28,Mixed Adult,94.0,0.0,94.0,100.0,2025-02
2025-02-28,Women,86.0,0.0,86.0,100.0,2025-02
2025-02-28,Men,78.0,0.0,78.0,100.0,2025-02
2025-02-28,Men,264.0,0.0,264.0,100.0,2025-02
2025-02-28,Men,52.0,0.0,52.0,100.0,2025-02
2025-02-28,Men,46.0,0.0,46.0,100.0,2025-02
2025-02-28,Women,37.0,0.0,37.0,100.0,2025-02
2025-02-28,Men,71.0,0.0,71.0,100.0,2025-02
2025-02-28,Men,65.0,0.0,65.0,100.0,2025-02
2025-02-28,Mixed Adult,8.0,0.0,8.0,100.0,2025-02
2025-02-28,Youth,35.0,0.0,35.0,100.0,2025-02
2025-02-28,Mixed Adult,32.0,0.0,32.0,100.0,2025-02
2025-02-28,Women,12.0,0.0,12.0,100.0,2025-02
2025-02-28,Youth,40.0,0.0,40.0,100.0,2025-02
2025-02-28,Youth,25.0,0.0,25.0,100.0,2025-02
2025-02-28,Women,31.0,0.0,31.0,100.0,2025-02
2025-02-28,Youth,30.0,1.0,31.0,96.77,2025-02
2025-02-28,Women,28.0,0.0,28.0,100.0,2025-02
2025-02-28,Youth,27.0,0.0,27.0,100.0,2025-02
2025-02-28,Youth,33.0,0.0,33.0,100.0,2025-02
2025-02-28,Youth,19.0,1.0,20.0,95.0,2025-02
2025-02-28,Youth,10.0,0.0,10.0,100.0,2025-02
2025-02-28,Youth,35.0,6.0,41.0,85.37,2025-02
2025-03-01,Mixed Adult,6.0,2.0,8.0,75.0,2025-03
2025-03-01,Mixed Adult,7.0,1.0,8.0,87.5,2025-03
2025-03-01,Men,42.0,0.0,42.0,100.0,2025-03
2025-03-01,Men,3.0,7.0,10.0,30.0,2025-03
2025-03-01,Men,30.0,0.0,30.0,100.0,2025-03
2025-03-01,Mixed Adult,22.0,1.0,23.0,95.65,2025-03
2025-03-01,Youth,2.0,2.0,4.0,50.0,2025-03
2025-03-01,Mixed Adult,20.0,5.0,25.0,80.0,2025-03
2025-03-01,Mixed Adult,49.0,4.0,53.0,92.45,2025-03
2025-03-01,Men,18.0,0.0,18.0,100.0,2025-03
2025-03-01,Men,3.0,7.0,10.0,30.0,2025-03
2025-03-01,Men,67.0,1.0,68.0,98.53,2025-03
2025-03-01,Men,48.0,0.0,48.0,100.0,2025-03
2025-03-01,Men,101.0,0.0,101.0,100.0,2025-03
2025-03-01,Mixed Adult,1.0,9.0,10.0,10.0,2025-03
2025-03-01,Mixed Adult,93.0,0.0,93.0,100.0,2025-03
2025-03-01,Men,62.0,0.0,62.0,100.0,2025-03
2025-03-01,Men,4.0,2.0,6.0,66.67,2025-03
2025-03-01,Men,59.0,9.0,68.0,86.76,2025-03
2025-03-01,Men,121.0,0.0,121.0,100.0,2025-03
2025-03-01,Men,26.0,10.0,36.0,72.22,2025-03
2025-03-01,Men,53.0,0.0,53.0,100.0,2025-03
2025-03-01,Men,103.0,0.0,103.0,100.0,2025-03
2025-03-01,Mixed Adult,32.0,3.0,35.0,91.43,2025-03
2025-03-01,Mixed Adult,3.0,9.0,12.0,25.0,2025-03
2025-03-01,Women,1.0,4.0,5.0,20.0,2025-03
2025-03-01,Women,84.0,3.0,87.0,96.55,2025-03
2025-03-01,Men,28.0,0.0,28.0,100.0,2025-03
2025-03-01,Youth,61.0,1.0,62.0,98.39,2025-03
2025-03-01,Youth,2.0,0.0,2.0,100.0,2025-03
2025-03-01,Youth,10.0,0.0,10.0,100.0,2025-03
2025-03-01,Youth,91.0,3.0,94.0,96.81,2025-03
2025-03-01,Youth,1.0,14.0,15.0,6.67,2025-03
2025-03-01,Youth,9.0,0.0,9.0,100.0,2025-03
2025-03-01,Youth,29.0,1.0,30.0,96.67,2025-03
2025-03-01,Youth,28.0,0.0,28.0,100.0,2025-03
2025-03-01,Mixed Adult,78.0,0.0,78.0,100.0,2025-03
2025-03-01,Mixed Adult,143.0,7.0,150.0,95.33,2025-03
2025-03-01,Mixed Adult,50.0,0.0,50.0,100.0,2025-03
2025-03-01,Mixed Adult,62.0,0.0,62.0,100.0,2025-03
2025-03-01,Mixed Adult,4.0,0.0,4.0,100.0,2025-03
2025-03-01,Men,30.0,0.0,30.0,100.0,2025-03
2025-03-01,Mixed Adult,15.0,15.0,30.0,50.0,2025-03
2025-03-01,Mixed Adult,46.0,0.0,46.0,100.0,2025-03
2025-03-01,Youth,49.0,1.0,50.0,98.0,2025-03
2025-03-01,Youth,40.0,0.0,40.0,100.0,2025-03
2025-03-01,Mixed Adult,5.0,0.0,5.0,100.0,2025-03
2025-03-01,Mixed Adult,11.0,0.0,11.0,100.0,2025-03
2025-03-01,Women,36.0,1.0,37.0,97.3,2025-03
2025-03-01,Women,24.0,2.0,26.0,92.31,2025-03
2025-03-01,Women,51.0,1.0,52.0,98.08,2025-03
2025-03-01,Women,36.0,0.0,36.0,100.0,2025-03
2025-03-01,Mixed Adult,68.0,1.0,69.0,98.55,2025-03
2025-03-01,Mixed Adult,70.0,0.0,70.0,100.0,2025-03
2025-03-01,Mixed Adult,98.0,0.0,98.0,100.0,2025-03
2025-03-01,Mixed Adult,30.0,0.0,30.0,100.0,2025-03
2025-03-01,Mixed Adult,148.0,2.0,150.0,98.67,2025-03
2025-03-01,Youth,4.0,0.0,4.0,100.0,2025-03
2025-03-01,Youth,23.0,2.0,25.0,92.0,2025-03
2025-03-01,Men,20.0,5.0,25.0,80.0,2025-03
2025-03-01,Men,35.0,0.0,35.0,100.0,2025-03
2025-03-01,Men,5.0,0.0,5.0,100.0,2025-03
2025-03-01,Men,21.0,0.0,21.0,100.0,2025-03
2025-03-01,Women,61.0,0.0,61.0,100.0,2025-03
2025-03-01,Mixed Adult,90.0,9.0,99.0,90.91,2025-03
2025-03-01,Men,34.0,0.0,34.0,100.0,2025-03
2025-03-01,Women,60.0,1.0,61.0,98.36,2025-03
2025-03-01,Men,71.0,0.0,71.0,100.0,2025-03
2025-03-01,Mixed Adult,87.0,1.0,88.0,98.86,2025-03
2025-03-01,Men,276.0,2.0,278.0,99.28,2025-03
2025-03-01,Women,131.0,1.0,132.0,99.24,2025-03
2025-03-01,Men,1.0,0.0,1.0,100.0,2025-03
2025-03-01,Mixed Adult,1.0,1.0,2.0,50.0,2025-03
2025-03-01,Mixed Adult,36.0,2.0,38.0,94.74,2025-03
2025-03-01,Mixed Adult,20.0,0.0,20.0,100.0,2025-03
2025-03-01,Mixed Adult,80.0,0.0,80.0,100.0,2025-03
2025-03-01,Mixed Adult,49.0,0.0,49.0,100.0,2025-03
2025-03-01,Youth,44.0,1.0,45.0,97.78,2025-03
2025-03-01,Youth,23.0,0.0,23.0,100.0,2025-03
2025-03-01,Mixed Adult,30.0,0.0,30.0,100.0,2025-03
2025-03-01,Men,53.0,1.0,54.0,98.15,2025-03
2025-03-01,Men,11.0,6.0,17.0,64.71,2025-03
2025-03-01,Men,16.0,1.0,17.0,94.12,2025-03
2025-03-01,Youth,9.0,3.0,12.0,75.0,2025-03
2025-03-01,Youth,10.0,4.0,14.0,71.43,2025-03
2025-03-01,Women,16.0,0.0,16.0,100.0,2025-03
2025-03-01,Women,24.0,0.0,24.0,100.0,2025-03
2025-03-01,Women,12.0,0.0,12.0,100.0,2025-03
2025-03-01,Women,29.0,0.0,29.0,100.0,2025-03
2025-03-01,Women,1.0,3.0,4.0,25.0,2025-03
2025-03-01,Women,5.0,0.0,5.0,100.0,2025-03
2025-03-01,Women,39.0,0.0,39.0,100.0,2025-03
2025-03-01,Women,30.0,0.0,30.0,100.0,2025-03
2025-03-01,Mixed Adult,71.0,0.0,71.0,100.0,2025-03
2025-03-01,Women,30.0,0.0,30.0,100.0,2025-03
2025-03-01,Mixed Adult,94.0,0.0,94.0,100.0,2025-03
2025-03-01,Women,86.0,0.0,86.0,100.0,2025-03
2025-03-01,Men,78.0,0.0,78.0,100.0,2025-03
2025-03-01,Men,264.0,0.0,264.0,100.0,2025-03
2025-03-01,Men,52.0,0.0,52.0,100.0,2025-03
2025-03-01,Men,46.0,0.0,46.0,100.0,2025-03
2025-03-01,Women,37.0,0.0,37.0,100.0,2025-03
2025-03-01,Men,71.0,0.0,71.0,100.0,2025-03
2025-03-01,Men,65.0,0.0,65.0,100.0,2025-03
2025-03-01,Mixed Adult,8.0,0.0,8.0,100.0,2025-03
2025-03-01,Youth,35.0,0.0,35.0,100.0,2025-03
2025-03-01,Mixed Adult,32.0,0.0,32.0,100.0,2025-03
2025-03-01,Women,11.0,1.0,12.0,91.67,2025-03
2025-03-01,Youth,40.0,0.0,40.0,100.0,2025-03
2025-03-01,Youth,25.0,0.0,25.0,100.0,2025-03
2025-03-01,Women,31.0,0.0,31.0,100.0,2025-03
2025-03-01,Youth,31.0,0.0,31.0,100.0,2025-03
2025-03-01,Women,28.0,0.0,28.0,100.0,2025-03
2025-03-01,Youth,27.0,0.0,27.0,100.0,2025-03
2025-03-01,Youth,32.0,1.0,33.0,96.97,2025-03
2025-03-01,Youth,19.0,1.0,20.0,95.0,2025-03
2025-03-01,Youth,10.0,0.0,10.0,100.0,2025-03
2025-03-01,Youth,35.0,6.0,41.0,85.37,2025-03
2025-03-02,Mixed Adult,6.0,2.0,8.0,75.0,2025-03
2025-03-02,Mixed Adult,7.0,1.0,8.0,87.5,2025-03
2025-03-02,Men,42.0,0.0,42.0,100.0,2025-03
2025-03-02,Men,30.0,0.0,30.0,100.0,2025-03
2025-03-02,Mixed Adult,23.0,0.0,23.0,100.0,2025-03
2025-03-02,Youth,2.0,2.0,4.0,50.0,2025-03
2025-03-02,Mixed Adult,61.0,4.0,65.0,93.85,2025-03
2025-03-02,Men,1.0,4.0,5.0,20.0,2025-03
2025-03-02,Men,17.0,1.0,18.0,94.44,2025-03
2025-03-02,Men,2.0,8.0,10.0,20.0,2025-03
2025-03-02,Men,68.0,0.0,68.0,100.0,2025-03
2025-03-02,Men,48.0,0.0,48.0,100.0,2025-03
2025-03-02,Men,101.0,0.0,101.0,100.0,2025-03
2025-03-02,Mixed Adult,93.0,0.0,93.0,100.0,2025-03
2025-03-02,Men,62.0,0.0,62.0,100.0,2025-03
2025-03-02,Men,3.0,0.0,3.0,100.0,2025-03
2025-03-02,Men,59.0,9.0,68.0,86.76,2025-03
2025-03-02,Men,121.0,0.0,121.0,100.0,2025-03
2025-03-02,Men,26.0,10.0,36.0,72.22,2025-03
2025-03-02,Men,53.0,0.0,53.0,100.0,2025-03
2025-03-02,Men,103.0,0.0,103.0,100.0,2025-03
2025-03-02,Mixed Adult,32.0,3.0,35.0,91.43,2025-03
2025-03-02,Mixed Adult,2.0,10.0,12.0,16.67,2025-03
2025-03-02,Women,84.0,3.0,87.0,96.55,2025-03
2025-03-02,Men,28.0,0.0,28.0,100.0,2025-03
2025-03-02,Youth,61.0,1.0,62.0,98.39,2025-03
2025-03-02,Youth,2.0,0.0,2.0,100.0,2025-03
2025-03-02,Youth,10.0,0.0,10.0,100.0,2025-03
2025-03-02,Youth,94.0,0.0,94.0,100.0,2025-03
2025-03-02,Youth,9.0,0.0,9.0,100.0,2025-03
2025-03-02,Youth,29.0,1.0,30.0,96.67,2025-03
2025-03-02,Youth,28.0,0.0,28.0,100.0,2025-03
2025-03-02,Mixed Adult,78.0,0.0,78.0,100.0,2025-03
2025-03-02,Mixed Adult,141.0,9.0,150.0,94.0,2025-03
2025-03-02,Mixed Adult,5.0,25.0,30.0,16.67,2025-03
2025-03-02,Mixed Adult,50.0,0.0,50.0,100.0,2025-03
2025-03-02,Mixed Adult,62.0,0.0,62.0,100.0,2025-03
2025-03-02,Mixed Adult,4.0,0.0,4.0,100.0,2025-03
2025-03-02,Men,30.0,0.0,30.0,100.0,2025-03
2025-03-02,Mixed Adult,46.0,0.0,46.0,100.0,2025-03
2025-03-02,Youth,49.0,1.0,50.0,98.0,2025-03
2025-03-02,Youth,40.0,0.0,40.0,100.0,2025-03
2025-03-02,Mixed Adult,5.0,0.0,5.0,100.0,2025-03
2025-03-02,Mixed Adult,11.0,0.0,11.0,100.0,2025-03
2025-03-02,Women,35.0,2.0,37.0,94.59,2025-03
2025-03-02,Women,24.0,2.0,26.0,92.31,2025-03
2025-03-02,Women,50.0,2.0,52.0,96.15,2025-03
2025-03-02,Women,36.0,0.0,36.0,100.0,2025-03
2025-03-02,Mixed Adult,68.0,1.0,69.0,98.55,2025-03
2025-03-02,Mixed Adult,70.0,0.0,70.0,100.0,2025-03
2025-03-02,Mixed Adult,95.0,3.0,98.0,96.94,2025-03
2025-03-02,Mixed Adult,30.0,0.0,30.0,100.0,2025-03
2025-03-02,Mixed Adult,148.0,2.0,150.0,98.67,2025-03
2025-03-02,Youth,4.0,0.0,4.0,100.0,2025-03
2025-03-02,Youth,23.0,2.0,25.0,92.0,2025-03
2025-03-02,Men,20.0,5.0,25.0,80.0,2025-03
2025-03-02,Men,35.0,0.0,35.0,100.0,2025-03
2025-03-02,Men,5.0,0.0,5.0,100.0,2025-03
2025-03-02,Men,21.0,0.0,21.0,100.0,2025-03
2025-03-02,Women,61.0,0.0,61.0,100.0,2025-03
2025-03-02,Mixed Adult,94.0,5.0,99.0,94.95,2025-03
2025-03-02,Men,34.0,0.0,34.0,100.0,2025-03
2025-03-02,Women,60.0,2.0,62.0,96.77,2025-03
2025-03-02,Men,71.0,0.0,71.0,100.0,2025-03
2025-03-02,Mixed Adult,88.0,0.0,88.0,100.0,2025-03
2025-03-02,Men,276.0,0.0,276.0,100.0,2025-03
2025-03-02,Women,131.0,1.0,132.0,99.24,2025-03
2025-03-02,Men,1.0,0.0,1.0,100.0,2025-03
2025-03-02,Women,2.0,2.0,4.0,50.0,2025-03
2025-03-02,Mixed Adult,1.0,1.0,2.0,50.0,2025-03
2025-03-02,Mixed Adult,36.0,2.0,38.0,94.74,2025-03
2025-03-02,Mixed Adult,20.0,0.0,20.0,100.0,2025-03
2025-03-02,Mixed Adult,80.0,0.0,80.0,100.0,2025-03
2025-03-02,Mixed Adult,49.0,0.0,49.0,100.0,2025-03
2025-03-02,Youth,44.0,1.0,45.0,97.78,2025-03
2025-03-02,Youth,23.0,0.0,23.0,100.0,2025-03
2025-03-02,Mixed Adult,30.0,0.0,30.0,100.0,2025-03
2025-03-02,Mixed Adult,1.0,5.0,6.0,16.67,2025-03
2025-03-02,Men,51.0,3.0,54.0,94.44,2025-03
2025-03-02,Men,11.0,6.0,17.0,64.71,2025-03
2025-03-02,Men,16.0,1.0,17.0,94.12,2025-03
2025-03-02,Youth,9.0,3.0,12.0,75.0,2025-03
2025-03-02,Youth,10.0,4.0,14.0,71.43,2025-03
2025-03-02,Women,16.0,0.0,16.0,100.0,2025-03
2025-03-02,Women,24.0,0.0,24.0,100.0,2025-03
2025-03-02,Women,12.0,0.0,12.0,100.0,2025-03
2025-03-02,Women,29.0,0.0,29.0,100.0,2025-03
2025-03-02,Women,5.0,0.0,5.0,100.0,2025-03
2025-03-02,Women,39.0,0.0,39.0,100.0,2025-03
2025-03-02,Women,30.0,0.0,30.0,100.0,2025-03
2025-03-02,Mixed Adult,71.0,0.0,71.0,100.0,2025-03
2025-03-02,Women,30.0,0.0,30.0,100.0,2025-03
2025-03-02,Mixed Adult,94.0,0.0,94.0,100.0,2025-03
2025-03-02,Women,86.0,0.0,86.0,100.0,2025-03
2025-03-02,Men,78.0,0.0,78.0,100.0,2025-03
2025-03-02,Men,264.0,0.0,264.0,100.0,2025-03
2025-03-02,Men,52.0,0.0,52.0,100.0,2025-03
2025-03-02,Men,46.0,0.0,46.0,100.0,2025-03
2025-03-02,Women,37.0,0.0,37.0,100.0,2025-03
2025-03-02,Men,71.0,0.0,71.0,100.0,2025-03
2025-03-02,Men,65.0,0.0,65.0,100.0,2025-03
2025-03-02,Mixed Adult,8.0,0.0,8.0,100.0,2025-03
2025-03-02,Youth,35.0,0.0,35.0,100.0,2025-03
2025-03-02,Mixed Adult,32.0,0.0,32.0,100.0,2025-03
2025-03-02,Women,11.0,1.0,12.0,91.67,2025-03
2025-03-02,Youth,40.0,0.0,40.0,100.0,2025-03
2025-03-02,Youth,25.0,0.0,25.0,100.0,2025-03
2025-03-02,Women,30.0,1.0,31.0,96.77,2025-03
2025-03-02,Youth,31.0,0.0,31.0,100.0,2025-03
2025-03-02,Women,28.0,0.0,28.0,100.0,2025-03
2025-03-02,Youth,26.0,1.0,27.0,96.3,2025-03
2025-03-02,Youth,33.0,0.0,33.0,100.0,2025-03
2025-03-02,Youth,19.0,1.0,20.0,95.0,2025-03
2025-03-02,Youth,10.0,0.0,10.0,100.0,2025-03
2025-03-02,Youth,35.0,6.0,41.0,85.37,2025-03
2025-03-03,Mixed Adult,6.0,2.0,8.0,75.0,2025-03
2025-03-03,Mixed Adult,7.0,1.0,8.0,87.5,2025-03
2025-03-03,Men,42.0,0.0,42.0,100.0,2025-03
2025-03-03,Men,30.0,0.0,30.0,100.0,2025-03
2025-03-03,Mixed Adult,23.0,0.0,23.0,100.0,2025-03
2025-03-03,Youth,2.0,2.0,4.0,50.0,2025-03
2025-03-03,Mixed Adult,63.0,2.0,65.0,96.92,2025-03
2025-03-03,Men,17.0,1.0,18.0,94.44,2025-03
2025-03-03,Men,2.0,8.0,10.0,20.0,2025-03
2025-03-03,Men,67.0,1.0,68.0,98.53,2025-03
2025-03-03,Men,48.0,0.0,48.0,100.0,2025-03
2025-03-03,Men,101.0,0.0,101.0,100.0,2025-03
2025-03-03,Mixed Adult,93.0,0.0,93.0,100.0,2025-03
2025-03-03,Men,62.0,0.0,62.0,100.0,2025-03
2025-03-03,Men,1.0,2.0,3.0,33.33,2025-03
2025-03-03,Men,57.0,11.0,68.0,83.82,2025-03
2025-03-03,Men,121.0,0.0,121.0,100.0,2025-03
2025-03-03,Men,25.0,11.0,36.0,69.44,2025-03
2025-03-03,Men,53.0,0.0,53.0,100.0,2025-03
2025-03-03,Men,103.0,0.0,103.0,100.0,2025-03
2025-03-03,Mixed Adult,33.0,2.0,35.0,94.29,2025-03
2025-03-03,Mixed Adult,1.0,11.0,12.0,8.33,2025-03
2025-03-03,Women,85.0,2.0,87.0,97.7,2025-03
2025-03-03,Men,28.0,0.0,28.0,100.0,2025-03
2025-03-03,Youth,61.0,1.0,62.0,98.39,2025-03
2025-03-03,Youth,2.0,0.0,2.0,100.0,2025-03
2025-03-03,Youth,10.0,0.0,10.0,100.0,2025-03
2025-03-03,Youth,93.0,1.0,94.0,98.94,2025-03
2025-03-03,Youth,9.0,0.0,9.0,100.0,2025-03
2025-03-03,Youth,28.0,2.0,30.0,93.33,2025-03
2025-03-03,Youth,28.0,0.0,28.0,100.0,2025-03
2025-03-03,Mixed Adult,78.0,0.0,78.0,100.0,2025-03
2025-03-03,Mixed Adult,150.0,0.0,150.0,100.0,2025-03
2025-03-03,Mixed Adult,8.0,22.0,30.0,26.67,2025-03
2025-03-03,Mixed Adult,50.0,0.0,50.0,100.0,2025-03
2025-03-03,Mixed Adult,62.0,0.0,62.0,100.0,2025-03
2025-03-03,Mixed Adult,4.0,0.0,4.0,100.0,2025-03
2025-03-03,Men,30.0,0.0,30.0,100.0,2025-03
2025-03-03,Mixed Adult,46.0,0.0,46.0,100.0,2025-03
2025-03-03,Youth,49.0,1.0,50.0,98.0,2025-03
2025-03-03,Youth,40.0,0.0,40.0,100.0,2025-03
2025-03-03,Mixed Adult,5.0,0.0,5.0,100.0,2025-03
2025-03-03,Mixed Adult,11.0,0.0,11.0,100.0,2025-03
2025-03-03,Women,35.0,2.0,37.0,94.59,2025-03
2025-03-03,Women,24.0,2.0,26.0,92.31,2025-03
2025-03-03,Women,50.0,2.0,52.0,96.15,2025-03
2025-03-03,Women,36.0,0.0,36.0,100.0,2025-03
2025-03-03,Mixed Adult,67.0,2.0,69.0,97.1,2025-03
2025-03-03,Mixed Adult,69.0,1.0,70.0,98.57,2025-03
2025-03-03,Mixed Adult,94.0,4.0,98.0,95.92,2025-03
2025-03-03,Mixed Adult,30.0,0.0,30.0,100.0,2025-03
2025-03-03,Mixed Adult,148.0,2.0,150.0,98.67,2025-03
2025-03-03,Youth,5.0,0.0,5.0,100.0,2025-03
2025-03-03,Youth,23.0,2.0,25.0,92.0,2025-03
2025-03-03,Men,19.0,6.0,25.0,76.0,2025-03
2025-03-03,Men,35.0,0.0,35.0,100.0,2025-03
2025-03-03,Men,5.0,0.0,5.0,100.0,2025-03
2025-03-03,Men,21.0,0.0,21.0,100.0,2025-03
2025-03-03,Women,61.0,0.0,61.0,100.0,2025-03
2025-03-03,Mixed Adult,93.0,9.0,102.0,91.18,2025-03
2025-03-03,Men,33.0,0.0,33.0,100.0,2025-03
2025-03-03,Women,61.0,0.0,61.0,100.0,2025-03
2025-03-03,Men,71.0,0.0,71.0,100.0,2025-03
2025-03-03,Mixed Adult,87.0,0.0,87.0,100.0,2025-03
2025-03-03,Men,278.0,0.0,278.0,100.0,2025-03
2025-03-03,Women,130.0,2.0,132.0,98.48,2025-03
2025-03-03,Men,1.0,0.0,1.0,100.0,2025-03
2025-03-03,Mixed Adult,1.0,1.0,2.0,50.0,2025-03
2025-03-03,Mixed Adult,36.0,2.0,38.0,94.74,2025-03
2025-03-03,Mixed Adult,20.0,0.0,20.0,100.0,2025-03
2025-03-03,Mixed Adult,80.0,0.0,80.0,100.0,2025-03
2025-03-03,Mixed Adult,49.0,0.0,49.0,100.0,2025-03
2025-03-03,Youth,45.0,0.0,45.0,100.0,2025-03
2025-03-03,Youth,23.0,0.0,23.0,100.0,2025-03
2025-03-03,Mixed Adult,30.0,0.0,30.0,100.0,2025-03
2025-03-03,Men,52.0,2.0,54.0,96.3,2025-03
2025-03-03,Men,11.0,6.0,17.0,64.71,2025-03
2025-03-03,Men,16.0,1.0,17.0,94.12,2025-03
2025-03-03,Youth,8.0,4.0,12.0,66.67,2025-03
2025-03-03,Youth,10.0,4.0,14.0,71.43,2025-03
2025-03-03,Women,16.0,0.0,16.0,100.0,2025-03
2025-03-03,Women,24.0,0.0,24.0,100.0,2025-03
2025-03-03,Women,12.0,0.0,12.0,100.0,2025-03
2025-03-03,Women,29.0,0.0,29.0,100.0,2025-03
2025-03-03,Women,5.0,0.0,5.0,100.0,2025-03
2025-03-03,Women,39.0,0.0,39.0,100.0,2025-03
2025-03-03,Women,30.0,0.0,30.0,100.0,2025-03
2025-03-03,Mixed Adult,71.0,0.0,71.0,100.0,2025-03
2025-03-03,Women,29.0,1.0,30.0,96.67,2025-03
2025-03-03,Mixed Adult,94.0,0.0,94.0,100.0,2025-03
2025-03-03,Women,85.0,1.0,86.0,98.84,2025-03
2025-03-03,Men,78.0,0.0,78.0,100.0,2025-03
2025-03-03,Men,262.0,2.0,264.0,99.24,2025-03
2025-03-03,Men,52.0,0.0,52.0,100.0,2025-03
2025-03-03,Men,46.0,0.0,46.0,100.0,2025-03
2025-03-03,Women,37.0,0.0,37.0,100.0,2025-03
2025-03-03,Men,71.0,0.0,71.0,100.0,2025-03
2025-03-03,Men,65.0,0.0,65.0,100.0,2025-03
2025-03-03,Mixed Adult,8.0,0.0,8.0,100.0,2025-03
2025-03-03,Youth,35.0,0.0,35.0,100.0,2025-03
2025-03-03,Mixed Adult,32.0,0.0,32.0,100.0,2025-03
2025-03-03,Women,12.0,0.0,12.0,100.0,2025-03
2025-03-03,Youth,40.0,0.0,40.0,100.0,2025-03
2025-03-03,Youth,25.0,0.0,25.0,100.0,2025-03
2025-03-03,Women,31.0,0.0,31.0,100.0,2025-03
2025-03-03,Youth,31.0,0.0,31.0,100.0,2025-03
2025-03-03,Women,28.0,0.0,28.0,100.0,2025-03
2025-03-03,Youth,26.0,1.0,27.0,96.3,2025-03
2025-03-03,Youth,32.0,1.0,33.0,96.97,2025-03
2025-03-03,Youth,18.0,2.0,20.0,90.0,2025-03
2025-03-03,Youth,10.0,0.0,10.0,100.0,2025-03
2025-03-03,Youth,35.0,6.0,41.0,85.37,2025-03
2025-03-04,Mixed Adult,6.0,2.0,8.0,75.0,2025-03
2025-03-04,Mixed Adult,7.0,1.0,8.0,87.5,2025-03
2025-03-04,Men,42.0,0.0,42.0,100.0,2025-03
2025-03-04,Men,30.0,0.0,30.0,100.0,2025-03
2025-03-04,Mixed Adult,23.0,0.0,23.0,100.0,2025-03
2025-03-04,Youth,4.0,2.0,6.0,66.67,2025-03
2025-03-04,Mixed Adult,62.0,5.0,67.0,92.54,2025-03
2025-03-04,Men,17.0,1.0,18.0,94.44,2025-03
2025-03-04,Men,1.0,9.0,10.0,10.0,2025-03
2025-03-04,Men,68.0,0.0,68.0,100.0,2025-03
